asset_ticker,asset_type,query_keyword,news_category,title,description,source,published_at,sentiment,confidence,prob_negative,prob_positive,url
STLA,Company,STLA,KEYWORD_SEARCH,"Volvo EX30 Malaysia recall – under 200 units affected in preventative measure, owners already notified","Last week, Volvo Car Malaysia (VCM) announced that local units of the EX30 were involved in a global recall for a potential battery fire risk, and during the launch of the ES90 earlier today, the […]
The post Volvo EX30 Malaysia recall – under 200 units affec…",Paul Tan's Automotive News,2026-01-22T09:03:57Z,Negative,0.9655745029449463,0.9655745029449463,0.03442544862627983,https://paultan.org/2026/01/22/volvo-ex30-malaysia-recall-under-200-units-affected-in-preventative-measure-owners-already-notified/
STLA,Company,STLA,KEYWORD_SEARCH,Family of 18 uproots from Brampton to Windsor to keep Stellantis auto jobs in Ontario,"A family of 18, including eight autoworkers, have picked up their lives in Brampton and moved 350 kilometres southwest to Windsor, Ont.",CBC News,2026-01-22T09:00:00Z,Positive,0.9152423739433289,0.08475764095783234,0.9152423739433289,https://www.cbc.ca/news/canada/windsor/brampton-windsor-stellantis-workers-uprooted-9.7053353
STLA,Company,STLA,KEYWORD_SEARCH,TQ Wuling Bingo CKD officially starts in Segambut,"OK, now it’s official. A month after launching the little Bingo EV in Malaysia, TQ Wuling has announced that local assembly (CKD) has officially begun at Tan Chong Motor Assemblies (TCMA) Segambut – the first […]
The post TQ Wuling Bingo CKD officially starts…",Paul Tan's Automotive News,2026-01-22T08:55:59Z,Positive,0.8905009627342224,0.1094990149140358,0.8905009627342224,https://paultan.org/2026/01/22/tq-wuling-bingo-ckd-officially-starts-in-segambut/
STLA,Company,STLA,KEYWORD_SEARCH,"Volvo EX60, EX60 Cross Country debut – five-seater SUV packs 400 kW DC charging, up to 810 km WLTP","The Volvo EX60 has made its debut, shortly after its uncovered form was leaked ahead of its official premiere. As shown previously, styling of the EX60 is evolved from its stablemates, chiefly the EX90, and […]
The post Volvo EX60, EX60 Cross Country debut – …",Paul Tan's Automotive News,2026-01-22T08:46:27Z,Positive,0.9786583185195923,0.021341631188988686,0.9786583185195923,https://paultan.org/2026/01/22/volvo-ex60-ex60-cross-country-debut-five-seater-suv-packs-400-kw-dc-charging-up-to-810-km-wltp/
STLA,Company,STLA,KEYWORD_SEARCH,"Private Equity Market to Exceed USD 37 Trillion by 2031 Globally, Led by Buyout Strategies and Large-Cap Deals, Reports Mordor Intelligence","HYDERABAD, India, Jan. 22, 2026 /PRNewswire/ -- According to Mordor Intelligence, the private equity market size stood at USD 19.96 trillion in 2026 and is projected to reach USD 37.85 trillion by 2031, reflecting a CAGR of 13.65%. This growth highlights the …",PR Newswire UK,2026-01-22T08:42:00Z,Positive,0.9911825656890869,0.008817475289106369,0.9911825656890869,https://www.prnewswire.co.uk/news-releases/private-equity-market-to-exceed-usd-37-trillion-by-2031-globally-led-by-buyout-strategies-and-large-cap-deals-reports-mordor-intelligence-302667863.html
STLA,Company,STLA,KEYWORD_SEARCH,HR Ministry to promote English in workforce while maintaining status of BM,"KUALA LUMPUR: The Human Resources Ministry is committed to promoting English proficiency in the local workforce without compromising the position of Bahasa Malaysia as the national language, says Datuk Seri R. Ramanan. Read full story",The Star Online,2026-01-22T08:39:00Z,Positive,0.9899322986602783,0.010067688301205635,0.9899322986602783,https://www.thestar.com.my/news/nation/2026/01/22/hr-ministry-to-promote-english-in-workforce-while-maintaining-status-of-bm
STLA,Company,STLA,KEYWORD_SEARCH,MITSUBA(ミツバサンコーワ) 取付ステーセットクランク形 ホーン用前後調整ステー 車 2枚セット 日本製 SZ-1141,"Amazon.co.jp: MITSUBA (Mitsuba Sanko) Mounting Bracket Set, Crank Type, Front and Rear Adjustment Brackets for Vehicle Horn, 2-Piece Set, Made in Japan, SZ-1141 : Automotive",Amazon.co.jp,2026-01-22T08:35:00Z,Positive,0.9580175876617432,0.04198244959115982,0.9580175876617432,https://www.amazon.co.jp/-/en/MITSUBA-Mitsuba-Mounting-Adjustment-Brackets/dp/B01M2DMUYY
STLA,Company,STLA,KEYWORD_SEARCH,What Ripple CEO Garlinghouse Said At WEF Davos 2026,"Ripple CEO Brad Garlinghouse used a Davos stage at the World Economic Forum’s 2026 annual meeting to make a pragmatic case for tokenization: stablecoins are already the lead use case, momentum has shifted sharply in the US, and the industry’s job now is to de…",Bitcoinist,2026-01-22T08:30:40Z,Negative,0.8977615833282471,0.8977615833282471,0.10223840177059174,https://bitcoinist.com/what-ripple-ceo-garlinghouse-said-wef-davos-2026/
STLA,Company,STLA,KEYWORD_SEARCH,Uniswap brings token launch auctions and price discovery to Base,"CCA runs fully on-chain auctions that clear bids block by block for gradual price discovery. After auctions end, liquidity is automatically added to a Uniswap v4 pool at the final cleared price. The model aims to reduce sniping, front-running, and bundled tra…",Coinjournal.net,2026-01-22T08:07:35Z,Positive,0.9503637552261353,0.049636274576187134,0.9503637552261353,https://coinjournal.net/news/uniswap-brings-token-launch-auctions-and-price-discovery-to-base/
STLA,Company,STLA,KEYWORD_SEARCH,From Innovation to Impact: DMALL Earns World Economic Forum Recognition for Scaled AI Deployment in Retail,From Innovation to Impact: DMALL Earns World Economic Forum Recognition for Scaled AI Deployment in Retail,BusinessLine,2026-01-22T07:50:46Z,Positive,0.993134617805481,0.006865337956696749,0.993134617805481,https://www.thehindubusinessline.com/brandhub/pr-release/from-innovation-to-impact-dmall-earns-world-economic-forum-recognition-for-scaled-ai-deployment-in-retail/article70536851.ece
STLA,Company,STLA,KEYWORD_SEARCH,AM Group Signs Landmark MoU with Uttar Pradesh Government to set up GW scale AI Compute Hub enabling Democratization of AI from Electron Agents to Intelligent Tokens,AM Group Signs Landmark MoU with Uttar Pradesh Government to set up GW scale AI Compute Hub enabling Democratization of AI from Electron Agents to Intelligent Tokens,BusinessLine,2026-01-22T07:41:59Z,Positive,0.9948739409446716,0.0051260138861835,0.9948739409446716,https://www.thehindubusinessline.com/brandhub/pr-release/am-group-signs-landmark-mou-with-uttar-pradesh-government-to-set-up-gw-scale-ai-compute-hub-enabling-democratization-of-ai-from-electron-agents-to-intelligent-tokens/article70536663.ece
STLA,Company,STLA,KEYWORD_SEARCH,BMW iX3 Long Wheelbase to debut in China in April – 900 km CLTC; stretched NA5 coming to Malaysia,"The Neue Klasse-based (NA5) BMW iX3 will gain a long wheelbase version that is set to make its debut at this year’s Auto Beijing near the end of April. Officially called the iX3 Long Wheelbase […]
The post BMW iX3 Long Wheelbase to debut in China in April – 9…",Paul Tan's Automotive News,2026-01-22T07:31:31Z,Positive,0.9842730760574341,0.015726882964372635,0.9842730760574341,https://paultan.org/2026/01/22/bmw-ix3-na5-long-wheelbase-to-debut-in-china-in-april-coming-to-malaysia/
STLA,Company,STLA,KEYWORD_SEARCH,“Who Gets to Decide How Much Is ‘Enough’ to Live a Good Life?”,"A new climate change fix of sustainable limits bizarrely hypes that collective groups will decide, ignoring power and wealth inequality",Nakedcapitalism.com,2026-01-22T07:28:30Z,Positive,0.7850109338760376,0.21498911082744598,0.7850109338760376,https://www.nakedcapitalism.com/2026/01/who-gets-to-decide-how-much-is-enough-to-live-a-good-life.html
STLA,Company,STLA,KEYWORD_SEARCH,エーモン(amon) OGC ラゲッジメッシュネット 60cm×90cm コード径4mm 荷物固定や収納スペースの拡大に 荷崩れを防ぐ 伸縮 8607,"Amazon.co.jp: Amon OGC 8607 Mesh Net for Vehicle Cargo Area, 23.6 x 35.4 Inches (60 x 90 cm), Cord Diameter 0.2 Inches (4 mm), Prevents Cargo Shift and Expands Storage Space, Stretchable : Automotive",Amazon.co.jp,2026-01-22T06:35:00Z,Positive,0.9831551313400269,0.016844891011714935,0.9831551313400269,https://www.amazon.co.jp/-/en/8607-Vehicle-Diameter-Prevents-Stretchable/dp/B086GBSGZN
STLA,Company,STLA,KEYWORD_SEARCH,"Goldman says gold to hit US$5,400 an ounce by end 2026",Gold has soared more than 70 per cent over the past 12 months on safe haven demand. Read more at straitstimes.com. Read more at straitstimes.com.,The Straits Times,2026-01-22T06:19:00Z,Positive,0.9900872111320496,0.009912775829434395,0.9900872111320496,https://www.straitstimes.com/business/companies-markets/goldman-says-gold-to-hit-us5400-an-ounce-by-end-2026
STLA,Company,STLA,KEYWORD_SEARCH,Silver prices to hit $200 in 2026? Rich Dad Poor Dad author Robert Kiyosaki makes bold prediction,"Rich Dad Poor Dad author Robert Kiyosaki predicts silver could reach $200 per ounce by 2026, citing its historical use as money and its crucial role as a ""structural metal"" in modern technology. He highlighted silver's significant price appreciation since 199…",The Times of India,2026-01-22T06:04:57Z,Positive,0.860485315322876,0.13951468467712402,0.860485315322876,https://economictimes.indiatimes.com/markets/commodities/news/silver-prices-to-hit-200-in-2026-rich-dad-poor-dad-author-robert-kiyosaki-makes-bold-prediction/articleshow/127110676.cms
STLA,Company,STLA,KEYWORD_SEARCH,Biosludge Betrayal: How America’s Farmlands Have Become Sewage Dumping Grounds,"Introduction: The American Food Supply Is Being Poisoned, One Farm at a Time Beneath the pastoral image of America’s heartland, a silent, state-sanctioned crime is unfolding. Chemical and municipal waste, cynically rebranded by a slick public relations campai…",Naturalnews.com,2026-01-22T06:00:00Z,Negative,0.9717990159988403,0.9717990159988403,0.028200972825288773,https://www.naturalnews.com/2026-01-22-biosludge-betrayal-farmlands-become-sewage-dumping-grounds.html
STLA,Company,STLA,KEYWORD_SEARCH,"Washington’s Sanctions Gamble Backfires, Leaving a Golden Russia and a Broken Dollar","The Unspoken Victory: How Russia’s Gold Wealth Defeats Western Economic Warfare In February 2022, the United States and its allies unleashed the most severe economic sanctions in modern history against Russia, aiming to cripple its financial system and isolat…",Naturalnews.com,2026-01-22T06:00:00Z,Negative,0.9732705354690552,0.9732705354690552,0.026729438453912735,https://www.naturalnews.com/2026-01-22-washingtons-sanctions-gamble-backfires.html
STLA,Company,STLA,KEYWORD_SEARCH,Volvo launches ‘new car brand’ called Selamat – ES90 wrap part of year-long campaign focusing on safety,"Today’s launch of the Volvo ES90 also served as the reveal of ‘Selamat’. Volvo Car Malaysia’s teaser campaign for the all-new electric sedan centred on a ‘new car brand’ called Selamat. We saw that word […]
The post Volvo launches ‘new car brand’ called Selam…",Paul Tan's Automotive News,2026-01-22T05:35:28Z,Positive,0.9542678594589233,0.045732203871011734,0.9542678594589233,https://paultan.org/2026/01/22/volvo-launches-new-car-brand-called-selamat-es90-wrap-part-of-year-long-campaign-focusing-on-safety/
STLA,Company,STLA,KEYWORD_SEARCH,Sanjay Leela Bhansali to present a tableau at R-Day parade,"Indian cinema is getting its own big moment at the Republic Day parade this year, and it is being led by Sanjay Leela Bhansali. The Ministry of Inform.",The Times of India,2026-01-22T05:33:43Z,Positive,0.860478401184082,0.13952161371707916,0.860478401184082,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/sanjay-leela-bhansali-to-present-a-tableau-at-r-day-parade/articleshow/127106575.cms
STLA,Company,STLA,KEYWORD_SEARCH,Tata Punch facelift gets BNCAP crash test results: How safe is it,"Tata Motors' recently launched facelifted Punch has achieved a stellar five-star safety rating from BNCAP. Excelling in both adult and child occupant protection, the compact SUV demonstrated robust performance in frontal and side impact tests. This impressive…",The Times of India,2026-01-22T05:32:21Z,Positive,0.9870094060897827,0.012990552932024002,0.9870094060897827,https://timesofindia.indiatimes.com/auto/cars/tata-punch-facelift-gets-bncap-crash-test-results-how-safe-is-it/articleshow/127106495.cms
STLA,Company,STLA,KEYWORD_SEARCH,"2026 Jeep Meridian launched: New price, upgrades explained","The 2026 Jeep Meridian continues to be powered by a Fiat-sourced 2.0-litre, 4-cylinder, turbocharged diesel engine which puts out 170 hp power and 370 nm torque. Gearbox options include a 6-speed manual or a 9-speed automatic. It also continues to get 4x4 wit…",The Times of India,2026-01-22T05:13:53Z,Positive,0.9894819259643555,0.010518093593418598,0.9894819259643555,https://timesofindia.indiatimes.com/auto/cars/2026-jeep-meridian-launched-new-price-upgrades-explained/articleshow/127104205.cms
STLA,Company,STLA,KEYWORD_SEARCH,"Negeri Sembilan JPJ auctioning 100 vehicles on January 28, bidding starting from as low as RM50","The Negeri Sembilan road transport department (N9 JPJ) will be auctioning 100 vehicles of various types, including rigid lorries and Yamaha RX-Z bikes, on Wednesday, January 28, reports Harian Metro. Bidding will start from as […]
The post Negeri Sembilan JPJ…",Paul Tan's Automotive News,2026-01-22T05:13:22Z,Negative,0.8916625380516052,0.8916625380516052,0.10833746194839478,https://paultan.org/2026/01/22/negeri-sembilan-jpj-auctioning-100-vehicles-on-january-28-bidding-starting-from-as-low-as-rm50/
STLA,Company,STLA,KEYWORD_SEARCH,Former Iowa superintendent expected to plead guilty to falsely claiming he was a US citizen,The former Des Moines superintendent is expected to plead guilty in federal court,ABC News,2026-01-22T05:10:34Z,Negative,0.9602139592170715,0.9602139592170715,0.039786044508218765,https://abcnews.go.com/US/wireStory/former-iowa-superintendent-expected-plead-guilty-falsely-claiming-129443038
OIL,Commodity,OIL,KEYWORD_SEARCH,‘Queer Eye’ star Antoni Porowski weighs in on ‘backstage drama’ with Karamo Brown,"A fan told the food and wine expert that the ""backstage drama"" that has occurred between Brown and his castmates ""kinda kills the vibe of the show.""",Page Six,2026-01-22T15:33:42Z,Negative,0.9505394697189331,0.9505394697189331,0.04946045204997063,https://pagesix.com/2026/01/22/celebrity-news/queer-eye-star-antoni-porowski-weighs-in-on-backstage-drama-with-karamo-brown/
OIL,Commodity,OIL,KEYWORD_SEARCH,"Oscar Nominations: ‘Sinners’ Hits All-Time Record Of 16, ‘One Battle’ Follows With 13","Other top Academy Award nominees are “One Battle After Another,” “Frankenstein” and “Marty Supreme.”",Forbes,2026-01-22T15:33:38Z,Negative,0.7355638146400452,0.7355638146400452,0.26443618535995483,https://www.forbes.com/sites/conormurray/2026/01/22/oscar-nominations-sinners-hits-all-time-record-of-16-one-battle-follows-with-13/
OIL,Commodity,OIL,KEYWORD_SEARCH,Who got the most nods? The complete list of 2026 Oscar nominations,"Ryan Coogler's film Sinners makes history with a record 16 nominations, followed by One Battle After Another with 13.",Al Jazeera English,2026-01-22T15:29:00Z,Positive,0.5093109607696533,0.4906890094280243,0.5093109607696533,https://www.aljazeera.com/news/2026/1/22/who-got-the-most-nods-the-complete-list-of-2026-oscar-nominations
OIL,Commodity,OIL,KEYWORD_SEARCH,The Oscar Nominations Are Actually Pretty Good This Year!,"The 2026 Academy Awards nominations are out — and, unlike last year's bizarre choice to have Emilia Pérez leading the pack, this year's act",Exclaim!,2026-01-22T15:08:00Z,Negative,0.5442123413085938,0.5442123413085938,0.45578762888908386,https://exclaim.ca/film/article/here-are-the-2026-oscar-nominations-as-sinners-breaks-record
OIL,Commodity,OIL,KEYWORD_SEARCH,No Oscar Nomination For Homebound;Sinners Breaks Record,"Homebound missed an Oscar nomination; Sinners broke the record by getting the most nominations ever, at 16 counts.",Rediff.com,2026-01-22T14:52:00Z,Negative,0.6858283877372742,0.6858283877372742,0.31417158246040344,https://www.rediff.com/movies/report/no-oscar-nomination-for-homebound-sinners-breaks-record/20260122.htm
OIL,Commodity,OIL,KEYWORD_SEARCH,"Afternoon Recap: Rivers CJ blocks Fubara probe, Akpabio takes Natasha case to Supreme Court, other top stories","Read your afternoon news recap. Rivers CJ blocks Governor Fubara’s probe, Akpabio takes Natasha’s case to the Supreme Court, and more top stories.

Read More: https://punchng.com/afternoon-recap-rivers-cj-blocks-fubara-probe-akpabio-takes-natasha-case-to-supr…",The Punch,2026-01-22T14:39:26Z,Negative,0.8821206092834473,0.8821206092834473,0.11787942796945572,https://punchng.com/afternoon-recap-rivers-cj-blocks-fubara-probe-akpabio-takes-natasha-case-to-supreme-court-other-top-stories/
OIL,Commodity,OIL,KEYWORD_SEARCH,"2026 Oscar nominations: Nick Cave, Teyana Taylor, Jonny Greenwood, Max Richter, HUNT/X, ‘Marty Supreme,’ ‘Sinners,’ more","The 2026 Oscar nominations have been announced, and this year's Best Picture contenders are One Battle After Another, Marty Supreme, Sinners, Hamnet, F1, Frankenstein, Sentimental Value, The Secret Agent, Bugonia, and Train Dreams. Sinners broke the record fo…",Brooklyn Vegan,2026-01-22T14:38:43Z,Negative,0.8322725296020508,0.8322725296020508,0.16772747039794922,https://www.brooklynvegan.com/2026-oscar-nominations-nick-cave-teyana-taylor-jonny-greenwood-max-richter-hunt-x-marty-supreme-more/
OIL,Commodity,OIL,KEYWORD_SEARCH,98th Oscars: Ryan Coogler's Sinners Makes History with 16 Nominations,"By the time the last nominee was announced, Ryan Coogler's Sinners had blown past 1950's All About Eve, 1997's Titanic, and 2016's La La Land to claim the title for the film with the most Oscar nominations. The critically acclaimed box office hit walked away …",Bleeding Cool News,2026-01-22T14:37:25Z,Negative,0.7470102906227112,0.7470102906227112,0.2529897391796112,https://bleedingcool.com/tv/98th-oscars-ryan-cooglers-sinners-makes-history-with-16-nominations/
OIL,Commodity,OIL,KEYWORD_SEARCH,98th Academy Awards Nominations Announced - Full List for 2025,"The complete list of nominees for the 98th Academy Awards, the most prestigious award in Hollywood, have been announced today (from Oscars.org). The Academy of Motion Picture Arts and Sciences revealed the nominees via live broadcast. The nominations from 202…",First Showing,2026-01-22T14:25:36Z,Positive,0.5113937258720398,0.4886063039302826,0.5113937258720398,https://www.firstshowing.net/2026/98th-academy-awards-nominations-full-list/
OIL,Commodity,OIL,KEYWORD_SEARCH,Oscars Nominations 2026: See the Full List Here,"Sinners broke the record for most nominations, with Marty Supreme and One Battle After Another also among the Best Picture nominees",Pitchfork,2026-01-22T14:24:49Z,Negative,0.6386565566062927,0.6386565566062927,0.3613434433937073,https://pitchfork.com/news/oscars-nominations-2026-see-the-full-list-here/
OIL,Commodity,OIL,KEYWORD_SEARCH,Stocks push higher as Trump walks back Greenland threats,"LONDON, Jan 22 : World stocks nudged higher, the dollar was steady and gold softened on Thursday after U.S. President Donald Trump ruled out seizing Greenland by force and dropped tariff threats against eight European countries.Relief at Trump's change of tun…",CNA,2026-01-22T14:18:12Z,Negative,0.6855915188789368,0.6855915188789368,0.31440845131874084,https://www.channelnewsasia.com/business/stocks-push-higher-trump-walks-back-greenland-threats-5875186
OIL,Commodity,OIL,KEYWORD_SEARCH,Antoni Porowski responds to fans calling Queer Eye ‘fake’ after backstage feud,"Queer Eye‘s Antoni Porowski has responded to criticism of the show being “fake” after the latest cast feud became public. The tenth and final season of the Netflix reality show debuted on Wednesday (21 January) and sees the Fab Five – Karamo Brown, Porowski, …",Thepinknews.com,2026-01-22T14:16:44Z,Negative,0.9714313745498657,0.9714313745498657,0.028568631038069725,https://www.thepinknews.com/2026/01/22/antoni-porowski-responds-to-fans-calling-queer-eye-fake-after-backstage-feud/
OIL,Commodity,OIL,KEYWORD_SEARCH,“Sinners” Sets Record with 16 Oscar Nominations,"The 2026 Oscar Nominations, led by Ryan Coogler's masterpiece.",Rogerebert.com,2026-01-22T14:14:24Z,Positive,0.8650146126747131,0.13498537242412567,0.8650146126747131,https://www.rogerebert.com/festivals/sinners-sets-record-with-16-oscar-nominations
OIL,Commodity,OIL,KEYWORD_SEARCH,The nominees for the 2026 Oscars have been announced,"The Razzies were announced yesterday. Today, Hollywood recognizes the best of 2025 with the reveal of the Academy Award nominations.
The post The nominees for the 2026 Oscars have been announced appeared first on JoBlo.",JoBlo.com,2026-01-22T14:13:07Z,Positive,0.544334888458252,0.45566511154174805,0.544334888458252,https://www.joblo.com/2026-oscar-nominations/
OIL,Commodity,OIL,KEYWORD_SEARCH,EU powerhouse now almost totally dependent on American gas – analysis,"Germany has become nearly totally dependent on LNG supply from the “increasingly unpredictable” US, an environmental group has claimed Read Full Article at RT.com",RT,2026-01-22T14:08:32Z,Negative,0.9676839113235474,0.9676839113235474,0.03231603279709816,https://www.rt.com/news/631354-germany-dependent-us-lng/
OIL,Commodity,OIL,KEYWORD_SEARCH,US Won’t Offer Security Guarantees to Oil Firms in Venezuela,"The US has no plans to offer security guarantees to oil companies that plan to operate in Venezuela, Energy Secretary Chris Wright said Thursday.",Financial Post,2026-01-22T14:01:04Z,Positive,0.9377040863037109,0.06229586899280548,0.9377040863037109,https://financialpost.com/pmn/business-pmn/us-wont-offer-security-guarantees-to-oil-firms-in-venezuela
OIL,Commodity,OIL,KEYWORD_SEARCH,Saudi Aramco Dismisses Oil Glut Narrative as ‘Seriously Exaggerated’,"Forecasts of a massive oil glut are seriously exaggerated as demand keeps rising and global stocks are below the five-year average, according to Saudi Aramco’s chief executive officer, Amin ?Nasser.  “Oil glut predictions are seriously exaggerated,” Nasser sa…",OilPrice.com,2026-01-22T14:00:00Z,Negative,0.9738842844963074,0.9738842844963074,0.02611568756401539,https://oilprice.com/Latest-Energy-News/World-News/Saudi-Aramco-Dismisses-Oil-Glut-Narrative-as-Seriously-Exaggerated.html
OIL,Commodity,OIL,KEYWORD_SEARCH,EIA forecasts near-term U.S. crude oil production will remain near 2025 record,"In our January 2026 Short-Term Energy Outlook, we forecast U.S. crude oil production next year will remain near the record 13.6 million barrels per day (b/d) produced in 2025 before decreasing 2% to 13.3 million b/d in 2027. If realized, a fall in annual U.S.…",Eia.gov,2026-01-22T14:00:00Z,Negative,0.9707214832305908,0.9707214832305908,0.029278535395860672,https://www.eia.gov/todayinenergy/detail.php?id=67045
OIL,Commodity,OIL,KEYWORD_SEARCH,2026 Oscar nominations in full,Danielle Brooks and Lewis Pullman announced this year’s Oscar nominees on ‘Good Morning America’,The-independent.com,2026-01-22T14:00:00Z,Positive,0.866466760635376,0.13353323936462402,0.866466760635376,https://www.the-independent.com/arts-entertainment/films/news/oscars-2026-nominations-full-list-b2906099.html
OIL,Commodity,OIL,KEYWORD_SEARCH,The 2026 Oscar Nominations,The 2026 Oscar nominations have just been announced this morning at the Academy’s Samuel Goldwyn Theater by hosts Danielle Brooks (“The Color Purple”) and Lewis Pullman (“Thunderbolts”). “Sinners” led the pack with seventeen nominations followed by “One Battl…,Dark Horizons,2026-01-22T13:58:34Z,Negative,0.5947652459144592,0.5947652459144592,0.40523475408554077,https://www.darkhorizons.com/the-2026-oscar-nominations/
OIL,Commodity,OIL,KEYWORD_SEARCH,Oscar Nominations 2026: See The Full List,Nominations for the 98th Oscars are officially in! See the full list of 2026 nominees.,TVLine,2026-01-22T13:53:29Z,Negative,0.5416621565818787,0.5416621565818787,0.45833784341812134,https://www.tvline.com/2082125/oscar-nominations-2026-full-list/
OIL,Commodity,OIL,KEYWORD_SEARCH,"Born in Evin Prison, Iranian Author on Protests Against ""Authoritarian, Theocratic Regime""","Deadly anti-government protests continue to rock Iran in the midst of the country’s spiraling economic crisis. Thousands of civilians are believed to have been shot dead by government forces in the past few weeks. Meanwhile, President Trump continues to threa…",Democracy Now!,2026-01-22T13:45:00Z,Negative,0.975277304649353,0.975277304649353,0.024722695350646973,https://www.democracynow.org/2026/1/22/sahar_delijani
OIL,Commodity,OIL,KEYWORD_SEARCH,Oscar nominations 2026 announced: See which stars are up for a win at the 98th Academy Awards,Oscar nominations 2026 announced: See which stars are up for a win at the 98th Academy Awardscnn.com,CNN,2026-01-22T13:44:43Z,Positive,0.6520549058914185,0.34794506430625916,0.6520549058914185,https://www.cnn.com/2026/01/22/entertainment/oscar-nominations-announced-academy-awards
OIL,Commodity,OIL,KEYWORD_SEARCH,Oscar Nominations 2026: Live Updates,<p>One of the buzziest blockbusters of the year broke Academy Awards records with its nomination haul.</p>,HuffPost,2026-01-22T13:42:53Z,Positive,0.8576221466064453,0.1423778086900711,0.8576221466064453,https://www.huffpost.com/entry/2026-oscar-nominations_n_69718b70e4b0dfed7798528e
OIL,Commodity,OIL,KEYWORD_SEARCH,Oscar Nominations 2026: The Complete List!,"The 2026 Oscar nominations are here!
 Danielle Brooks and Lewis Pullman announced the nominations for the 98th Academy Awards during a livestream on Thursday morning. Check out the full list below!
 Best Picture“Bugonia”“F1”“Frankenstein”“Hamnet”“Marty Suprem…",Extra,2026-01-22T13:35:56Z,Negative,0.7396752238273621,0.7396752238273621,0.26032477617263794,https://extratv.com/2026/01/22/oscar-nominations-2026-the-complete-list/
OIL,Commodity,OIL,KEYWORD_SEARCH,2026 Academy Award Nominations: Here's The Complete List Of Oscar Contenders,"The 2026 Academy Award nominations are here, and this article is being updated live as each nomination is announced. See what has the chance to win Oscars here.",/FILM,2026-01-22T13:35:09Z,Negative,0.6880768537521362,0.6880768537521362,0.3119231164455414,https://www.slashfilm.com/2082119/oscars-2026-nominations-list/
OIL,Commodity,OIL,KEYWORD_SEARCH,"IRS announces $6,000 senior tax deduction for 2026 — See if you qualify and boost refunds amid rising living costs","Older Americans may qualify for a new $6,000 IRS tax deduction in 2026. The benefit targets seniors facing rising healthcare, grocery, and housing costs. Eligible taxpayers aged 65 and older could save up to $1,320. Income limits apply. The deduction phases o…",The Times of India,2026-01-22T13:31:58Z,Positive,0.8407691717147827,0.15923082828521729,0.8407691717147827,https://economictimes.indiatimes.com/news/international/us/irs-announces-6000-senior-tax-deduction-for-2026-see-if-you-qualify-and-boost-refunds-amid-rising-living-costs/articleshow/127153957.cms
OIL,Commodity,OIL,KEYWORD_SEARCH,C3is Inc. Announces Reverse Stock Split,"To be effective January 26, 2026  Aiming to meet the minimum bid price requirement for maintaining listing on Nasdaq   ATHENS, Greece, Jan.  22, 2026 ...",GlobeNewswire,2026-01-22T13:30:00Z,Positive,0.9903326630592346,0.009667325764894485,0.9903326630592346,https://www.globenewswire.com/news-release/2026/01/22/3223750/0/en/C3is-Inc-Announces-Reverse-Stock-Split.html
OIL,Commodity,OIL,KEYWORD_SEARCH,2026 Oscar Nominations List,"The 2026 Oscar nominations were revealed Thursday, January 22 for the 98th Academy Awards.",Deadline,2026-01-22T13:27:19Z,Positive,0.88387131690979,0.11612863093614578,0.88387131690979,https://deadline.com/lists/2026-oscar-nominations-list/
OIL,Commodity,OIL,KEYWORD_SEARCH,Oscar nominations: Who will be vying for the awards,"The nominees for the 98th Academy Awards were announced Thursday morning, with “Sinners” and “One Battle After Another” dominating.",WPXI Pittsburgh,2026-01-22T13:26:31Z,Negative,0.8600628972053528,0.8600628972053528,0.13993704319000244,https://www.wpxi.com/news/trending/oscar-nominations-who-will-be-vying-awards/XTGJEYQW7VA5LEAKBN7NFPM53Q/
OIL,Commodity,OIL,KEYWORD_SEARCH,Oscar nominations: Who will be vying for the awards,"The nominees for the 98th Academy Awards were announced Thursday morning, with “Sinners” and “One Battle After Another” dominating.",WFTV Orlando,2026-01-22T13:25:56Z,Negative,0.8600628972053528,0.8600628972053528,0.13993704319000244,https://www.wftv.com/news/trending/oscar-nominations-who-will-be-vying-awards/XTGJEYQW7VA5LEAKBN7NFPM53Q/
OIL,Commodity,OIL,KEYWORD_SEARCH,US regulator takes legal route to serve summons on Indian billionaire – Reuters,The SEC has reportedly said that India has refused to serve a notice to Gautam Adani over alleged $265 million bribery scheme Read Full Article at RT.com,RT,2026-01-22T13:25:19Z,Negative,0.9726887941360474,0.9726887941360474,0.027311259880661964,https://www.rt.com/india/631352-us-regulator-takes-legal-route/
OIL,Commodity,OIL,KEYWORD_SEARCH,Oscar nominations: Who will be vying for the awards,"The nominees for the 98th Academy Awards were announced Thursday morning, with “Sinners” and “One Battle After Another” dominating.",WSOC Charlotte,2026-01-22T13:24:05Z,Negative,0.8600628972053528,0.8600628972053528,0.13993704319000244,https://www.wsoctv.com/news/trending/oscar-nominations-who-will-be-vying-awards/XTGJEYQW7VA5LEAKBN7NFPM53Q/
OIL,Commodity,OIL,KEYWORD_SEARCH,Nigeria to begin exporting urea in 2028 — NMDPRA,"Nigeria is set to become a major hub for value-added oil products, with plans to begin large-scale Nigeria urea exports by 2028, says the NMDPRA.

Read More: https://punchng.com/nigeria-to-begin-exporting-urea-in-2028-nmdpra/",The Punch,2026-01-22T13:20:02Z,Positive,0.9859275817871094,0.01407236885279417,0.9859275817871094,https://punchng.com/nigeria-to-begin-exporting-urea-in-2028-nmdpra/
